X,Y,OBJECTID,ASSET_ADDR,ASSET_NAME,OPA_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,ASSET_ID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,BUILDINGID,SECONDARYSITE_ID,PRIMARYSITE_ID,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,SITE_ACRES,SERVING_TYPE,EDITNOTE1,EDITDATE,EDITSOURCE,EDITOR,NOT_PUBLIC,STATUS
-75.1274227175608,39.972204191297,127,618 MOYER ST,Lederer Pool Building,,Lederer Pool Building,,,3596,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1691652930814,39.9579213887376,128,200 N 18TH ST,Sister Cities Park Building,,Sister Cities Park Building,,,3825,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1610234542914,40.0256711289439,129,4650 GERMANTOWN AVE,Loudoun Mansion Grounds,,Loudoun Mansion Grounds,,,3824,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.2252020560186,39.9525384847417,130,5100 PINE ST,Malcolm X Memorial Park Maintenance Building,,Malcolm X Memorial Park Maintenance Building,,,3554,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1568095261707,39.9323407194541,131,732 SEARS ST,"Louis P. Paolone, Sr. Park Garden",,"Louis P. Paolone, Sr. Park Garden",,,3823,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.2595171150602,40.056232267433,132,100 SPRING LN,Manatawna Chicken Coop,,Manatawna Chicken Coop,,,3486,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.2222785843813,39.9846182388342,133,5396 N GEORGES HILL DR,Mann Center for the Performing Arts,,Mann Center Shed,,,3822,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.2242408091146,39.9837068726056,134,5038 AVENUE OF THE REPUBLIC,Mann Center for the Performing Arts,,Mann Center Rear Craft Beer Vendor,,,3632,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1503375592409,39.9761573431606,135,962 W OXFORD ST,Marie Dendy Recreation Center Pool Building,,Marie Dendy Recreation Center Pool Building,,,3572,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1513007017759,39.9328964663497,136,405 MANTON ST,Manton Street Park Community Garden,,Manton Street Park Community Garden,,,3821,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0714478014537,40.0382172621622,137,1805 HELLERMAN ST,Max Myers Pool Shed,,Max Myers Pool Shed,,,3819,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0714164376823,40.0393731543363,138,6567 HORROCKS ST,Max Myers Community Garden,,Max Myers Community Garden,,,3820,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0541844850314,40.0399576817196,139,2901 PRINCETON AVE,Mayfair Recreation Center Shed 2,,Mayfair Recreation Center Shed 2,,,3817,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0531452303892,40.0410210789107,140,2901 PRINCETON AVE,Mayfair Recreation Center Shed 1,,Mayfair Recreation Center Shed 1,,,3816,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.2147268938183,39.9647920517483,141,4615 FAIRMOUNT AVE,Mill Creek Park,,Mill Creek Park,,,3818,,,,,,,,,,,PHA,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1656878002727,39.9153814621448,142,1032 MOLLBORE TER,Mollbore Terrace Park (11th St),,Mollbore Terrace Park (whole),,,3815,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1716347742419,39.9822600876352,143,2235 W MONTGOMERY AVE,Montgomery & Croskey Playground Shelter,,Montgomery & Croskey Playground Shelter,,,3598,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1482305426747,39.9307521510264,144,1322 S 02ND ST,Nelson M. Herron Playground and Rec Ctr Pergola 1,,Nelson M. Herron Playground and Rec Ctr Pergola 2,,,1121,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1484385170737,39.9305775335718,145,1322 S 02ND ST,Nelson M. Herron Playground and Rec Ctr Pergola 2,,Nelson M. Herron Playground and Rec Ctr Pergola 1,,,1120,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1341469641129,39.9825545867169,146,2100 N HOWARD ST,Norris Square Garden Arbor,,Norris Square Garden Arbor,,,1186,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1482851879411,39.9304994341967,147,1322 S 02ND ST,Nelson M. Herron Playground and Rec Ctr Building,,Nelson M. Herron Playground and Rec Ctr Building,,,1031,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0854869427047,40.0766016821967,148,7966 OXFORD AVE,Northeast Lions Park Building,,Northeast Lions Park Building,,,1340,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1169853870489,40.0428803959248,149,6000 A ST,Olney Recreation Center Shelter,,Olney Recreation Center Shelter,,,1164,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0068790681184,40.1226349791614,150,13024 STEVENS RD,Ofcr Daniel Boyle Mem Recreation Center Shed,,Ofcr Daniel Boyle Mem Recreation Center Shed,,,1374,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0884092410042,40.0175649516968,151,4637 PILLING ST,Overington Park Garden,,Overington Park Garden,,,1312,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0885023043443,40.0172461433647,152,4600 LEIPER ST,Overington Park Shed,,Overington Park Shed,,,1092,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-74.9651620990788,40.1043809652972,153,3359 MECHANICSVILLE RD,Parkwood,,Parkwood,,,3663,,,,,,,,,,,,,CITY OF PHILA,PPR,,,30.815613,,,,,,,
-75.1511589739198,39.9562944305332,154,200 N 06TH ST,Pavillion in Franklin Square,,Franklin Square Shed,,,1080,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0591390317693,40.087518420501,155,8600 VERREE RD,Pennypack Environmental Education Center,,Pennypack Environmental Education Center,,,3462,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1522089116451,39.9861830268346,156,1101 W SUSQUEHANNA AVE,Penrose Playground Pool Building,,Penrose Playground Pool Building,,,1114,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.2137382647582,39.9777046638992,157,1538 BELMONTE AVE,Philadelphia Stars Negro League Memorial Park,,Philadelphia Stars Negro League Memorial Park,,,1064,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1955793879224,39.9712347441045,158,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Lemur Island,,,1278,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1964353199661,39.9712537950119,159,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Comfort Station 3,,,1240,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1966620988644,39.971245583604,160,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Trading Post,,,3683,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1965628406885,39.9710047332578,161,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Tiger Terrace and Grrrille,,,3682,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1966858334783,39.9707122212105,162,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Caricature Kiosk,,,3703,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1967625744776,39.970354517806,163,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Amazon Rainforest Carousel,,,3714,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1960649158084,39.9699201705204,164,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Oasis Ice Cream Kiosk,,,3704,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1962228728917,39.96989865825,165,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 4,,,3688,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1963264160914,39.9698289914254,166,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 5,,,3689,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1957537029236,39.9698067742493,167,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Comfort Station 4,,,3687,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1959364403623,39.969594927963,168,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Monkey Enclosure,,,3690,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1954471737472,39.970102987556,169,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Lorikeet Encounter,,,3685,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1954439993784,39.9695328283153,170,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Grove Shop,,,3705,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1948010309223,39.9694806324737,171,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Eagles Roost,,,3706,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1949586991864,39.9702625701254,172,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Condor Enclosure,,,3686,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1948311442393,39.96998889032,173,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Treehouse Ticket Sales Booth,,,3707,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.194569437583,39.9700095780482,174,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Pony Barn,,,3708,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.194394066783,39.9700909015456,175,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Pony Shed,,,3692,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1943682869162,39.969925550887,176,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Shed 2,,,3693,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1940933184773,39.9699061685185,177,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Dairy Barn,,,3694,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1944039107507,39.9695020921982,178,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Watering Hole Beer Garden,,,1748,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1937383422624,39.9693963555022,179,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Raptor Ridge,,,3710,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1931790999936,39.9691471474741,180,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo South Gatehouse,,,3709,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1944684718102,39.968963745047,181,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 6,,,3695,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1969897582705,39.9700596661399,182,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 3,,,3691,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1973262531994,39.9704724643149,183,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 2,,,3681,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1974865630239,39.970595351277,184,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Shed 1,,,3680,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1972268758915,39.9711763532171,185,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Big Cat Falls,,,3679,,,,,,,,,,,,,ZOO,P,,,,,,,,,,
-75.1977035567198,39.972223319324,186,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Faris Family Education Center,,,3677,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1974191741536,39.9726507151804,187,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Pigeon Coop,,,3678,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1976441088038,39.9726917041983,188,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Comfort Station 2,,,3676,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1953040285336,39.9718801437268,189,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Bear Country,,,3712,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1958945430651,39.9723459506735,190,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Garage,,,3701,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1960622544499,39.972272030252,191,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Shed 3,,,3702,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1962674084985,39.9723807650897,192,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Hangar,,,3696,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1967929952225,39.9725439792216,193,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Reptile and Amphibian House,,,3697,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1974016124197,39.9731975212769,194,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 1,,,3675,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1952792200984,39.9731033404728,195,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Kangaroo Habitat,,,3698,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1955342526395,39.9735377474138,196,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Special Event Stage,,,3700,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1952302632819,39.9737866205825,197,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,ZooBalloon Landing Pad,,,3699,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1953190948517,39.9742706427939,198,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,ZooShop,,,3672,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1958148872365,39.9741814503554,199,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Ticket Gate Structure,,,3674,,,,,,,,,,,,,ZOO,PPR,PPR,,,,,,,,,
-75.1961825349884,39.9743820725042,200,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Comfort Station 1,,,3671,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.196113396884,39.9741419889467,201,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Lemur Enclosure,,,3673,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1955222473119,39.9745497926387,202,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Gate House East,,,3670,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-74.9704194673289,40.079557306656,203,11898 DENMAN RD,Poquessing Creek Park 5,,Poquessing Creek Park Garden,,,3813,,,,,,,,,,,,,,PPR,,,,,,,,,,
-74.9935885079666,40.1310829860366,204,TREVOSE RD AT POQUESSING CREEK,Poquessing Valley Park 1,,Orr House,,,3814,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2210772599688,40.0255407152513,205,4300 SILVERWOOD ST,Pretzel Park House,,Pretzel Park House,,,3812,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2260425332806,39.9847514006094,206,5301 PARKSIDE AVE,Philly Pumptrack,,Philly Pumptrack,,,3496,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1416067875078,39.9868121964024,207,2326 N 05TH ST,Rainbow De Colores Playground Garden,,Rainbow De Colores Playground Garden,,,3811,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1376966453371,39.9999043151692,208,3201 N 05TH ST,Ramonita Negron Rivera Rec & Comm Center Garden,,Ramonita Negron Rivera Rec & Comm Center Garden,,,3810,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2015236109781,39.9948733045565,209,3850 FORD RD,Recycling Center,,Recycling Center Weigh Station,,,1510,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2018273545111,39.9942105201473,210,3850 FORD RD,Recycling Center,,Recycling Center Shed,,,3809,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2100430420939,39.9931598981164,211,4000 CHAMOUNIX DR,Ridgeland Mansion,,Ridgeland Catering Shed,,,3488,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1644022956849,39.9394523109013,212,1301 CARPENTER ST,Ridgway Park Pool Building,,Ridgway Park Pool Building,,,3590,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1127531363081,40.0374536765526,213,5658 RISING SUN AVE,Rising Sun Office,,Rising Sun Office,,,3808,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2459038120454,39.9436677170616,214,6100 BALTIMORE AVE,Robert Wilson III Park,,Robert Wilson III Park,,,3454,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1677746192834,39.9658760962368,215,1800 WALLACE ST,Roberto Clemente Playground Pavilion,,Roberto Clemente Playground Pavilion,,,3579,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2607776663044,39.9731120954658,216,7401 LANSDOWNE AVE,Rose Playground,,Rose Playground Shelter,,,3600,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.0530577254588,40.0257196852778,217,4301 LEVICK ST,Roosevelt Playground Shed,,Roosevelt Playground Shed,,,3807,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2013917694339,40.0240139398531,218,799 HERMIT LN,Rosicrucian Marker,,Rosicrucian Marker,,,3518,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2497946046285,39.9506099506406,219,700 COBBS CREEK PKY,Rufus O. Williams Memorial Playground,,Rufus O. Williams Memorial Playground,,,3829,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.0342629283438,40.0301724414676,220,7301 TORRESDALE AVE,Russo Park Playground Building 2,,Russo Park Playground Building 2,,,3527,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1602757996341,39.9475148013802,221,225 S SARTAIN ST,Sartain Garden,,Sartain Garden,,,3806,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.151847102357,39.9334290231081,222,400 WASHINGTON AVE,Sacks Playground Shed,,Sacks Playground Shed,,,3574,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2198758212292,40.0501158274618,223,7107 HENRY AVE,Saul High School Farm,,Saul Sheep Barn,,,3654,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2199982229981,40.050028508652,224,7107 HENRY AVE,Saul High School Farm,,Saul Weigh Station,,,3653,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2202887107161,40.0500028326918,225,7107 HENRY AVE,Saul High School Farm,,Saul Concrete Feeding Pad,,,3652,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2201221658554,40.0497125135854,226,7107 HENRY AVE,Saul High School Farm,,Saul Dairy Barn,,,3651,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2194629724767,40.0494133479832,227,7107 HENRY AVE,Saul High School Farm,,Saul Creamery,,,3649,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2188645438897,40.0497228983183,228,7107 HENRY AVE,Saul High School Farm,,Saul Sheep Pavillion,,,3655,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2177213269277,40.0495333307259,229,7107 HENRY AVE,Saul High School Farm,,Saul CSA Greenhouse 1,,,3645,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2175433769256,40.0494091345759,230,7107 HENRY AVE,Saul High School Farm,,Saul CSA Greenhouse 2,,,3644,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2195448939364,40.0493149246136,231,7107 HENRY AVE,Saul High School Farm,,Saul CSA Wash Station,,,3648,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.219290315224,40.0492171071157,232,7107 HENRY AVE,Saul High School Farm,,Saul CSA Hoop House,,,3647,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2182676556038,40.0485230472685,233,7107 HENRY AVE,Saul High School Farm,,Saul Orchard Shed,,,3646,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2219671681758,40.0507817712879,234,7107 HENRY AVE,Saul High School Farm,,Saul Horse Corral 1,,,3657,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2214079630323,40.0510457878038,235,7107 HENRY AVE,Saul High School Farm,,Saul Horse Corral 2,,,3658,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2206040797586,40.0513387977189,236,7107 HENRY AVE,Saul High School Farm,,Saul Horse Barn,,,3656,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1873239823696,40.0302428300545,237,669 W RITTENHOUSE ST,Saylor's Grove,,Saylor's Grove Guard Box,,,1536,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.12166868238,40.0001280696677,238,3390 D ST,Sergeant John J. McVeigh Recreation Center Garden,,Sergeant John J. McVeigh Recreation Center Garden,,,3805,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1451739201869,40.0350517644466,239,5301 N BROAD ST,Shevchenko Park,,Shevchenko Park Pergola,,,3586,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.131422359689,39.9784850860788,240,1826 BLAIR ST,Shissler Recreation Center Shed,,Shissler Recreation Center Shed,,,3573,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1628954599082,39.931645860945,241,1430 E PASSYUNK AVE,South Philadelphia Older Adults Center Garden,,South Philadelphia Older Adults Center Garden,,,3804,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1535930150099,39.9355361838428,242,1035 S 06TH ST,South 6th Street Garden,,South 6th Street Garden,,,3803,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1563969411792,39.9427228529605,243,839 SOUTH ST,South Street Community Garden,,South Street Community Garden,,,3802,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.227326382224,39.9663796565026,244,5352 PARRISH ST,Southern Grounds HQ Shed,,Southern Grounds HQ Shed,,,3801,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.227561632447,39.9662099542744,245,5352 PARRISH ST,Southern Grounds HQ,,Southern Grounds HQ,,,3476,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1679389954866,39.9662738117891,246,1817 WALLACE ST,Spring Gardens,,Spring Gardens,,,3800,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1507825256941,39.9557595056352,247,200 N 06TH ST,Franklin Square Carousel Booth,,Franklin Square Carousel Booth,,,3547,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1909972841621,40.0371927727295,248,6398 LINCOLN DR,Stotesbury Gates,,Stotesbury Gates,,,3534,,,,,,,,,,,,,,PPR,,,,,,,,,,
-74.9916691715487,40.0677095500559,249,3694 CHESTERFIELD RD,Thomas Mitchell Memorial Playground Garden,,Thomas Mitchell Memorial Playground Garden,,,3799,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2318246065338,39.9834825925679,250,5419 UPLAND WAY,Triangle Park Gazebo,,Triangle Park Gazebo,,,3587,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1790037996653,39.9984348800499,251,2800 CHALMERS AVE,Van R. Thomas Memorial Picnic Area,,Van R. Thomas Memorial Picnic Area,,,3798,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.179099637399,39.9985572049549,252,2800 CHALMERS AVE,Van R. Thomas Memorial Picnic Area,,Van R. Thomas Memorial Picnic Gazebo,,,3660,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1793773567183,39.9984154042424,253,2800 CHALMERS AVE,Van R. Thomas Memorial Picnic Area,,Van R. Thomas Memorial Picnic Shelter,,,3661,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1886562709241,39.9316871951778,254,2600 MORRIS ST,Vare Recreation Center Garden,,Vare Recreation Center Garden,,,3797,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.0499187060058,40.0298673531143,255,4131 UNRUH AVE,Vogt Recreation Center Shed 1,,Vogt Recreation Center Shed 1,,,3525,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22164855589,40.0365061400319,256,6424 RIDGE AVE,Susan Gorgas Park Gazebo,,Susan Gorgas Park Gazebo,,,3624,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.0481014979705,40.0284362043204,257,4131 UNRUH AVE,Vogt Recreation Center Shed 2,,Vogt Recreation Center,,,1968,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2112959438809,40.0297788381797,258,5890 RIDGE AVE,W. Freeland Kendrick Recreation Ctr Pool Enclosure,,W. Freeland Kendrick Recreation Ctr Pool Building,,,3545,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1609351197995,39.9446832315348,259,1131 WAVERLY ST,Waverly Street Community Garden,,Waverly Street Community Garden,,,3796,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1684322642491,40.0454968566832,260,5826 MC MAHON AVE,Waterview Recreation Center Garden,,Waterview Recreation Center Garden,,,3795,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2021147994207,39.9972465449018,261,3730 CHAMOUNIX DR,West Fairmount Park,,Chamounix Aerial Adventure Course,,,3793,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2254618434285,40.0537615390684,262,798 WIGARD AVE,Wigard Avenue House,,Wigard Avenue House Shed,,,2875,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.0334614085236,40.1015855813588,263,1165 BARTLETT ST,William A. Lackman Memorial Playground Shed,,William A. Lackman Memorial Playground Shed,,,3528,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.154352262163,40.0642780496833,264,7210 OGONTZ AVE,West Oak Lane Senior Center,,West Oak Lane Senior Center,,,3477,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1817993263834,39.9494219006238,265,400 S TANEY ST,"William H. ""Billy"" Markward Memorial Playground",,Schuylkill River Park Community Garden,,,3792,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1752703305448,39.9588188575366,266,2130 WINTER ST,Winter Street,,Former BSA Building,,,3516,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.233513324952,40.0814667270421,267,300 W NORTHWESTERN AVE,Wissahickon Environmental Education Center,,Wissahickon EEC Comfort Station,,,3615,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2197880334456,40.0518599015077,268,7279 HENRY AVE,Wissahickon Offices NW Philly,,Wissahickon Red Top Garage,,,3620,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.219579957416,40.0519416668924,269,7279 HENRY AVE,Wissahickon Red Top Garage,,Wissahickon Green Top Garage,,,3621,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.196609476452,40.0487614461946,270,7018 MC CALLUM ST,Wolf Park Shed,,Wolf Park Shed,,,3597,,,,,,,,,,,,,,PPR,,,,,,,,,,
